algorithm,data_type,threshold,n,mean_ms,median_ms,stddev_ms
merge_hybrid,almost,5,46900,13.9114,13.883,0.113973
merge_hybrid,almost,5,47000,13.9292,13.878,0.127534
merge_hybrid,almost,5,47100,14.68,14.404,0.869218
merge_hybrid,almost,5,47200,13.9616,13.973,0.067639
merge_hybrid,almost,5,47300,14.3396,14.208,0.342272
merge_hybrid,almost,5,47400,15.0572,14.893,0.45952
merge_hybrid,almost,5,47500,14.8306,14.626,0.52117
merge_hybrid,almost,5,47600,14.4818,14.46,0.0904509
merge_hybrid,almost,5,47700,14.9528,14.943,0.367153
merge_hybrid,almost,5,47800,15.1568,15.284,0.300822
merge_hybrid,almost,5,47900,14.7066,14.626,0.176531
merge_hybrid,almost,5,48000,14.9328,14.722,0.453935
merge_hybrid,almost,5,48100,14.825,14.661,0.334629
merge_hybrid,almost,5,48200,15.3686,15.611,0.623362
merge_hybrid,almost,5,48300,19.0032,20.105,2.86535
merge_hybrid,almost,5,48400,14.8722,14.753,0.220582
merge_hybrid,almost,5,48500,14.7396,14.728,0.156495
merge_hybrid,almost,5,48600,14.8962,14.786,0.385265
merge_hybrid,almost,5,48700,14.7646,14.69,0.262508
merge_hybrid,almost,5,48800,15.0222,14.672,0.525069
merge_hybrid,almost,5,48900,15.437,15.347,0.517911
merge_hybrid,almost,5,49000,15.3762,14.735,1.29354
merge_hybrid,almost,5,49100,15.2414,15.038,0.564081
merge_hybrid,almost,5,49200,15.7292,15.865,0.634215
merge_hybrid,almost,5,49300,15.2698,15.107,0.294403
merge_hybrid,almost,5,49400,15.337,15.098,0.471099
merge_hybrid,almost,5,49500,15.2972,15.28,0.250754
merge_hybrid,almost,5,49600,15.1076,15.091,0.0954643
merge_hybrid,almost,5,49700,15.2548,15.199,0.14203
merge_hybrid,almost,5,49800,15.2198,15.234,0.0442149
merge_hybrid,almost,5,49900,15.571,15.414,0.337931
merge_hybrid,almost,5,50000,17.5078,17.928,1.21125
merge_hybrid,almost,5,50100,16.5476,16.8,0.557458
merge_hybrid,almost,5,50200,15.4426,15.195,0.430667
merge_hybrid,almost,5,50300,15.6508,15.458,0.295653
merge_hybrid,almost,5,50400,17.8114,17.559,1.82128
merge_hybrid,almost,5,50500,16.2988,16.437,0.284393
merge_hybrid,almost,5,50600,15.7728,15.652,0.388781
merge_hybrid,almost,5,50700,15.465,15.472,0.0743909
merge_hybrid,almost,5,50800,15.8812,15.479,0.588684
merge_hybrid,almost,5,50900,15.7784,15.7,0.47063
merge_hybrid,almost,5,51000,15.3744,15.387,0.066782
merge_hybrid,almost,5,51100,15.59,15.481,0.324504
merge_hybrid,almost,5,51200,15.6388,15.554,0.286324
merge_hybrid,almost,5,51300,22.308,23.203,4.79062
merge_hybrid,almost,5,51400,15.9472,15.923,0.0894145
merge_hybrid,almost,5,51500,16.0766,15.773,0.616772
merge_hybrid,almost,5,51600,16.2476,15.902,0.837237
merge_hybrid,almost,5,51700,16.2398,15.948,0.676606
merge_hybrid,almost,5,51800,16.3598,16.022,0.553951
merge_hybrid,almost,5,51900,16.2194,16.161,0.358033
merge_hybrid,almost,5,52000,16.3224,16.046,0.618831
merge_hybrid,almost,5,52100,16.0698,15.962,0.222366
merge_hybrid,almost,5,52200,16.1052,16.086,0.185885
merge_hybrid,almost,5,52300,21.0262,21.804,1.09505
merge_hybrid,almost,5,52400,16.5182,16.472,0.531537
merge_hybrid,almost,5,52500,16.2914,16.177,0.564202
merge_hybrid,almost,5,52600,16.0722,15.891,0.301375
merge_hybrid,almost,5,52700,16.436,16.425,0.302432
merge_hybrid,almost,5,52800,16.4478,16.488,0.397778
merge_hybrid,almost,5,52900,16.2038,16.022,0.327945
merge_hybrid,almost,5,53000,21.0184,20.783,2.53792
merge_hybrid,almost,5,53100,17.0012,17.051,0.308099
merge_hybrid,almost,5,53200,16.3674,16.159,0.43317
merge_hybrid,almost,5,53300,16.5658,16.427,0.299212
merge_hybrid,almost,5,53400,16.641,16.701,0.416567
merge_hybrid,almost,5,53500,17.0582,17.343,0.480208
merge_hybrid,almost,5,53600,17.066,16.784,0.727635
merge_hybrid,almost,5,53700,19.6436,19.792,2.4946
merge_hybrid,almost,5,53800,16.8208,16.571,0.363502
merge_hybrid,almost,5,53900,16.8756,16.754,0.306199
merge_hybrid,almost,5,54000,16.6578,16.642,0.227255
merge_hybrid,almost,5,54100,17.045,16.797,0.567336
merge_hybrid,almost,5,54200,16.5956,16.539,0.229014
merge_hybrid,almost,5,54300,16.491,16.485,0.0872261
merge_hybrid,almost,5,54400,21.5344,21.831,3.05784
merge_hybrid,almost,5,54500,16.7674,16.62,0.322273
merge_hybrid,almost,5,54600,16.683,16.499,0.310668
merge_hybrid,almost,5,54700,16.7386,16.588,0.346865
merge_hybrid,almost,5,54800,16.7336,16.569,0.347258
merge_hybrid,almost,5,54900,16.9442,16.873,0.362509
merge_hybrid,almost,5,55000,16.7034,16.491,0.401984
merge_hybrid,almost,5,55100,17.3034,17.345,0.299469
merge_hybrid,almost,5,55200,17.4076,17.404,0.28275
merge_hybrid,almost,5,55300,17.6626,17.789,0.497947
merge_hybrid,almost,5,55400,18.3182,17.94,1.26815
merge_hybrid,almost,5,55500,18.8062,17.458,2.75975
merge_hybrid,almost,5,55600,17.6692,17.231,0.767105
merge_hybrid,almost,5,55700,21.2074,19.025,4.1229
merge_hybrid,almost,5,55800,17.4758,17.352,0.311578
merge_hybrid,almost,5,55900,20.3476,19.134,3.14134
merge_hybrid,almost,5,56000,16.8692,16.887,0.106775
merge_hybrid,almost,5,56100,17.4474,17.127,0.507312
merge_hybrid,almost,5,56200,16.97,16.93,0.0971905
merge_hybrid,almost,5,56300,18.389,18.768,0.486724
merge_hybrid,almost,5,56400,18.3966,18.246,0.664459
merge_hybrid,almost,5,56500,17.2384,17.03,0.456013
merge_hybrid,almost,5,56600,17.3086,17.136,0.387865
merge_hybrid,almost,5,56700,17.4848,17.426,0.336344
merge_hybrid,almost,5,56800,17.8932,17.825,0.625091
merge_hybrid,almost,5,56900,17.4492,17.304,0.329588
merge_hybrid,almost,5,57000,17.6332,17.489,0.374017
merge_hybrid,almost,5,57100,17.9886,17.86,0.244738
merge_hybrid,almost,5,57200,20.477,18.58,2.65399
merge_hybrid,almost,5,57300,18.1662,17.667,0.699452
merge_hybrid,almost,5,57400,18.225,17.648,0.8568
merge_hybrid,almost,5,57500,17.6192,17.435,0.386416
merge_hybrid,almost,5,57600,20.1976,18.248,3.18416
merge_hybrid,almost,5,57700,18.0404,17.589,0.740081
merge_hybrid,almost,5,57800,17.8742,17.537,0.458527
merge_hybrid,almost,5,57900,17.8268,17.918,0.222071
merge_hybrid,almost,5,58000,23.9342,23.957,3.41673
merge_hybrid,almost,5,58100,17.8874,17.665,0.44613
merge_hybrid,almost,5,58200,18.229,18.154,0.335156
merge_hybrid,almost,5,58300,18.0794,18.192,0.317105
merge_hybrid,almost,5,58400,18.0516,18.092,0.324628
merge_hybrid,almost,5,58500,17.8504,17.609,0.444315
merge_hybrid,almost,5,58600,18.4172,18.224,0.532897
merge_hybrid,almost,5,58700,18.4886,18.808,0.470992
merge_hybrid,almost,5,58800,18.3904,18.131,0.448634
merge_hybrid,almost,5,58900,21.783,21.429,1.79656
merge_hybrid,almost,5,59000,17.9452,17.98,0.0583692
merge_hybrid,almost,5,59100,18.02,18,0.0553859
merge_hybrid,almost,5,59200,18.2522,18.147,0.262748
merge_hybrid,almost,5,59300,18.365,18.177,0.433497
merge_hybrid,almost,5,59400,22.3488,21.958,2.79867
merge_hybrid,almost,5,59500,18.0456,17.791,0.389932
merge_hybrid,almost,5,59600,18.3698,18.106,0.637676
merge_hybrid,almost,5,59700,18.0206,17.87,0.212751
merge_hybrid,almost,5,59800,18.0886,17.998,0.211521
merge_hybrid,almost,5,59900,18.4796,18.16,0.483265
merge_hybrid,almost,5,60000,18.4018,18.207,0.335596
merge_hybrid,almost,5,60100,19.0626,19.172,0.482611
merge_hybrid,almost,5,60200,18.7808,18.849,0.713611
merge_hybrid,almost,5,60300,18.287,18.408,0.187601
merge_hybrid,almost,5,60400,18.6516,18.429,0.310415
merge_hybrid,almost,5,60500,18.7324,18.606,0.310533
merge_hybrid,almost,5,60600,18.698,18.61,0.174026
merge_hybrid,almost,5,60700,18.948,18.803,0.388004
merge_hybrid,almost,5,60800,18.6608,18.651,0.111784
merge_hybrid,almost,5,60900,18.8566,18.496,0.52903
merge_hybrid,almost,5,61000,18.6152,18.457,0.300463
merge_hybrid,almost,5,61100,18.6976,18.522,0.268546
merge_hybrid,almost,5,61200,18.7542,18.714,0.198947
merge_hybrid,almost,5,61300,18.825,18.547,0.430553
merge_hybrid,almost,5,61400,22.4404,22.492,2.64263
merge_hybrid,almost,5,61500,20.6352,18.905,3.32228
merge_hybrid,almost,5,61600,18.8042,18.692,0.341069
merge_hybrid,almost,5,61700,18.6298,18.475,0.249083
merge_hybrid,almost,5,61800,18.7416,18.758,0.263511
merge_hybrid,almost,5,61900,19.5534,19.231,1.02058
merge_hybrid,almost,5,62000,19.3386,19.42,0.332766
merge_hybrid,almost,5,62100,19.184,19.14,0.22146
merge_hybrid,almost,5,62200,19.0108,18.997,0.107969
merge_hybrid,almost,5,62300,19.0414,19.036,0.0829352
merge_hybrid,almost,5,62400,19.2822,19.232,0.230529
merge_hybrid,almost,5,62500,25.9978,24.278,3.50136
merge_hybrid,almost,5,62600,19.7974,20.066,0.607697
merge_hybrid,almost,5,62700,19.1208,18.872,0.472707
merge_hybrid,almost,5,62800,18.9132,18.909,0.103795
merge_hybrid,almost,5,62900,19.4204,19.301,0.311465
merge_hybrid,almost,5,63000,19.4398,19.23,0.365123
merge_hybrid,almost,5,63100,19.3572,19.241,0.29792
merge_hybrid,almost,5,63200,19.297,19.126,0.360336
merge_hybrid,almost,5,63300,22.4462,21.23,3.30233
merge_hybrid,almost,5,63400,19.3916,19.383,0.165729
merge_hybrid,almost,5,63500,19.4914,19.411,0.274027
merge_hybrid,almost,5,63600,19.3002,19.227,0.265069
merge_hybrid,almost,5,63700,20.1592,20.027,0.504996
merge_hybrid,almost,5,63800,20.0866,19.849,0.369957
merge_hybrid,almost,5,63900,20.0306,19.65,0.477817
merge_hybrid,almost,5,64000,19.546,19.458,0.190739
merge_hybrid,almost,5,64100,24.8036,25.442,2.93182
merge_hybrid,almost,5,64200,19.5942,19.576,0.23908
merge_hybrid,almost,5,64300,19.7204,19.541,0.432716
merge_hybrid,almost,5,64400,19.6228,19.406,0.456704
merge_hybrid,almost,5,64500,19.715,19.658,0.334712
merge_hybrid,almost,5,64600,20.165,20.114,0.672199
merge_hybrid,almost,5,64700,20.1156,20.146,0.425156
merge_hybrid,almost,5,64800,20.4432,20.037,1.04144
merge_hybrid,almost,5,64900,23.3356,22.063,2.39895
merge_hybrid,almost,5,65000,21.696,21.537,1.29512
merge_hybrid,almost,5,65100,20.4784,19.935,0.791459
merge_hybrid,almost,5,65200,20.2836,20.079,0.529751
merge_hybrid,almost,5,65300,20.5048,20.228,0.471016
merge_hybrid,almost,5,65400,20.765,20.327,1.11816
merge_hybrid,almost,5,65500,20.3528,20.147,0.390663
merge_hybrid,almost,5,65600,20.062,20.016,0.174746
merge_hybrid,almost,5,65700,20.2944,20.142,0.396192
merge_hybrid,almost,5,65800,20.2762,19.938,0.556935
merge_hybrid,almost,5,65900,20.244,20.07,0.53268
merge_hybrid,almost,5,66000,19.8014,19.769,0.102295
merge_hybrid,almost,5,66100,21.0756,20.859,1.31473
merge_hybrid,almost,5,66200,20.4762,19.852,1.313
merge_hybrid,almost,5,66300,19.9874,19.991,0.103322
merge_hybrid,almost,5,66400,20.4224,20.021,0.697207
merge_hybrid,almost,5,66500,20.1882,19.956,0.463491
merge_hybrid,almost,5,66600,20.5032,20.46,0.502089
merge_hybrid,almost,5,66700,21.7162,21.481,0.853923
merge_hybrid,almost,5,66800,20.8562,20.507,0.575537
merge_hybrid,almost,5,66900,20.713,20.688,0.250794
merge_hybrid,almost,5,67000,21.1128,21.134,0.23691
merge_hybrid,almost,5,67100,22.844,22.337,1.90887
merge_hybrid,almost,5,67200,20.823,20.989,0.335864
merge_hybrid,almost,5,67300,21.0718,21.371,0.612656
merge_hybrid,almost,5,67400,20.6638,20.528,0.436816
merge_hybrid,almost,5,67500,20.783,20.555,0.412333
merge_hybrid,almost,5,67600,20.9792,20.893,0.599652
merge_hybrid,almost,5,67700,20.7612,20.664,0.28334
merge_hybrid,almost,5,67800,20.5362,20.522,0.105439
merge_hybrid,almost,5,67900,21.6656,21.58,1.0261
merge_hybrid,almost,5,68000,20.7956,20.696,0.228916
merge_hybrid,almost,5,68100,21.5894,21.724,0.831829
merge_hybrid,almost,5,68200,22.3214,21.14,1.76359
merge_hybrid,almost,5,68300,20.8596,20.892,0.0978276
merge_hybrid,almost,5,68400,23.411,23.42,1.65526
merge_hybrid,almost,5,68500,26.1708,24.727,4.7527
merge_hybrid,almost,5,68600,21.2192,21.184,0.237314
merge_hybrid,almost,5,68700,21.0318,20.889,0.34945
merge_hybrid,almost,5,68800,21.0348,20.777,0.470059
merge_hybrid,almost,5,68900,21.1638,20.968,0.390025
merge_hybrid,almost,5,69000,21.3124,21.111,0.440089
merge_hybrid,almost,5,69100,21.627,21.501,0.272147
merge_hybrid,almost,5,69200,21.3268,21.461,0.474416
merge_hybrid,almost,5,69300,21.4182,21.47,0.362402
merge_hybrid,almost,5,69400,21.159,21.1,0.235958
merge_hybrid,almost,5,69500,20.9418,20.916,0.0506217
merge_hybrid,almost,5,69600,27.0358,24.799,4.91627
merge_hybrid,almost,5,69700,21.8024,21.644,0.432064
merge_hybrid,almost,5,69800,21.6146,21.478,0.370774
merge_hybrid,almost,5,69900,21.9292,21.848,0.530505
merge_hybrid,almost,5,70000,21.4464,21.338,0.288398
merge_hybrid,almost,5,70100,22.719,22.732,0.34529
merge_hybrid,almost,5,70200,21.9162,21.793,0.297828
merge_hybrid,almost,5,70300,22.0532,22.138,0.456535
merge_hybrid,almost,5,70400,22.0734,21.875,0.768249
merge_hybrid,almost,5,70500,21.6082,21.374,0.357004
merge_hybrid,almost,5,70600,21.8158,21.783,0.425194
merge_hybrid,almost,5,70700,21.8022,21.805,0.139779
merge_hybrid,almost,5,70800,22.5066,22.647,0.580736
merge_hybrid,almost,5,70900,22.1792,22.236,0.450542
merge_hybrid,almost,5,71000,21.8738,21.742,0.323115
merge_hybrid,almost,5,71100,21.9198,21.822,0.329255
merge_hybrid,almost,5,71200,22.0972,21.896,0.3507
merge_hybrid,almost,5,71300,22.4102,22.354,0.410719
merge_hybrid,almost,5,71400,22.202,22.339,0.278193
merge_hybrid,almost,5,71500,22.1374,22.247,0.447743
merge_hybrid,almost,5,71600,21.5712,21.543,0.0884362
merge_hybrid,almost,5,71700,21.86,21.519,0.580671
merge_hybrid,almost,5,71800,21.814,21.684,0.262929
merge_hybrid,almost,5,71900,21.759,21.785,0.135357
merge_hybrid,almost,5,72000,28.8648,27.398,3.16539
merge_hybrid,almost,5,72100,27.068,25.24,2.97132
merge_hybrid,almost,5,72200,23.7514,22.936,1.63034
merge_hybrid,almost,5,72300,23.112,22.788,1.01046
merge_hybrid,almost,5,72400,23.5376,22.783,1.70239
merge_hybrid,almost,5,72500,26.9634,26.852,2.94782
merge_hybrid,almost,5,72600,24.2864,23.113,3.27124
merge_hybrid,almost,5,72700,31.5066,30.949,4.22818
merge_hybrid,almost,5,72800,26.0002,26.08,2.63878
merge_hybrid,almost,5,72900,23.428,23.088,1.43385
merge_hybrid,almost,5,73000,22.4562,22.445,0.443778
merge_hybrid,almost,5,73100,23.157,22.196,1.99695
merge_hybrid,almost,5,73200,22.3214,22.17,0.390364
merge_hybrid,almost,5,73300,22.2558,22.044,0.402886
merge_hybrid,almost,5,73400,22.8478,22.224,1.02337
merge_hybrid,almost,5,73500,22.9102,22.523,0.660137
merge_hybrid,almost,5,73600,22.9908,23.476,0.613902
merge_hybrid,almost,5,73700,22.5868,22.521,0.417796
merge_hybrid,almost,5,73800,23.1256,22.782,0.675548
merge_hybrid,almost,5,73900,22.8156,22.483,0.554968
merge_hybrid,almost,5,74000,22.6168,22.556,0.303595
merge_hybrid,almost,5,74100,22.675,22.426,0.422352
merge_hybrid,almost,5,74200,22.3916,22.233,0.469787
merge_hybrid,almost,5,74300,22.9852,22.179,1.21071
merge_hybrid,almost,5,74400,22.6422,22.35,0.749162
merge_hybrid,almost,5,74500,22.5566,22.366,0.497886
merge_hybrid,almost,5,74600,22.6976,22.701,0.208497
merge_hybrid,almost,5,74700,22.7672,22.612,0.488396
merge_hybrid,almost,5,74800,23.0408,23.223,0.583598
merge_hybrid,almost,5,74900,23.1392,23.062,0.245123
merge_hybrid,almost,5,75000,23.052,22.937,0.345942
merge_hybrid,almost,5,75100,27.0604,27.128,0.500269
merge_hybrid,almost,5,75200,26.1932,25.287,3.25018
merge_hybrid,almost,5,75300,23.0072,22.599,0.57262
merge_hybrid,almost,5,75400,30.1252,30.374,4.35857
merge_hybrid,almost,5,75500,29.8724,30.612,3.43808
merge_hybrid,almost,5,75600,27.2714,26.623,2.56541
merge_hybrid,almost,5,75700,29.9584,28.167,3.74111
merge_hybrid,almost,5,75800,23.5402,23.183,0.832595
merge_hybrid,almost,5,75900,27.999,27.103,2.09202
merge_hybrid,almost,5,76000,24.1952,23.081,1.54572
merge_hybrid,almost,5,76100,23.0256,23.001,0.0619826
merge_hybrid,almost,5,76200,25.4724,24.735,1.80866
merge_hybrid,almost,5,76300,23.484,23.521,0.29706
merge_hybrid,almost,5,76400,23.3516,23.235,0.29175
merge_hybrid,almost,5,76500,23.4546,23.175,0.415998
merge_hybrid,almost,5,76600,23.4194,23.288,0.412076
merge_hybrid,almost,5,76700,24.0362,23.719,0.447634
merge_hybrid,almost,5,76800,22.9808,22.922,0.179037
merge_hybrid,almost,5,76900,23.257,22.867,0.516133
merge_hybrid,almost,5,77000,23.4102,23.667,0.468979
merge_hybrid,almost,5,77100,23.6644,23.679,0.741889
merge_hybrid,almost,5,77200,24.1776,24.251,0.426029
merge_hybrid,almost,5,77300,23.5242,23.47,0.175844
merge_hybrid,almost,5,77400,24.0822,23.68,0.689897
merge_hybrid,almost,5,77500,24.1908,23.992,0.869488
merge_hybrid,almost,5,77600,23.7702,23.633,0.405618
merge_hybrid,almost,5,77700,23.8202,23.911,0.264535
merge_hybrid,almost,5,77800,24.0212,23.671,0.764897
merge_hybrid,almost,5,77900,23.2664,23.128,0.264711
merge_hybrid,almost,5,78000,24.0512,24.24,0.706454
merge_hybrid,almost,5,78100,23.5462,23.39,0.508539
merge_hybrid,almost,5,78200,24.6118,23.782,1.32789
merge_hybrid,almost,5,78300,23.6338,23.538,0.313029
merge_hybrid,almost,5,78400,23.6704,23.335,0.452577
merge_hybrid,almost,5,78500,23.9522,23.845,0.405447
merge_hybrid,almost,5,78600,24.1836,24.094,0.301876
merge_hybrid,almost,5,78700,28.1298,27.404,3.31906
merge_hybrid,almost,5,78800,24.022,23.882,0.343136
merge_hybrid,almost,5,78900,23.893,23.874,0.0661241
merge_hybrid,almost,5,79000,23.8714,23.859,0.0523931
merge_hybrid,almost,5,79100,24.1084,24.066,0.366218
merge_hybrid,almost,5,79200,24.4998,24.305,0.585712
merge_hybrid,almost,5,79300,23.9048,23.636,0.433619
merge_hybrid,almost,5,79400,24.185,23.745,0.839559
merge_hybrid,almost,5,79500,23.867,23.947,0.297557
merge_hybrid,almost,5,79600,23.9354,23.768,0.404281
merge_hybrid,almost,5,79700,24.73,24.422,0.526318
merge_hybrid,almost,5,79800,24.624,24.428,0.49903
merge_hybrid,almost,5,79900,24.8892,24.578,0.706052
merge_hybrid,almost,5,80000,24.393,24.263,0.313859
merge_hybrid,almost,5,80100,29.1676,28.864,1.97064
merge_hybrid,almost,5,80200,24.5186,24.32,0.469548
merge_hybrid,almost,5,80300,24.0272,23.919,0.310884
merge_hybrid,almost,5,80400,24.6472,24.84,0.769681
merge_hybrid,almost,5,80500,25.0324,25.085,0.629761
merge_hybrid,almost,5,80600,24.1426,23.842,0.487673
merge_hybrid,almost,5,80700,25.0574,25.223,0.527707
merge_hybrid,almost,5,80800,24.4706,24.387,0.524949
merge_hybrid,almost,5,80900,24.6866,24.794,0.293606
merge_hybrid,almost,5,81000,24.3494,24.105,0.460164
merge_hybrid,almost,5,81100,25.2084,25.245,0.300533
merge_hybrid,almost,5,81200,25.013,24.815,0.567788
merge_hybrid,almost,5,81300,24.9812,25.028,0.148558
merge_hybrid,almost,5,81400,24.5398,24.465,0.183947
merge_hybrid,almost,5,81500,24.854,24.581,0.563963
merge_hybrid,almost,5,81600,27.6362,28.096,0.975298
merge_hybrid,almost,5,81700,24.6798,24.384,0.47073
merge_hybrid,almost,5,81800,24.3802,24.142,0.406041
merge_hybrid,almost,5,81900,30.0466,30.336,1.9941
merge_hybrid,almost,5,82000,25.2776,24.744,1.44526
merge_hybrid,almost,5,82100,25.0004,24.651,0.464937
merge_hybrid,almost,5,82200,24.8318,24.897,0.119193
merge_hybrid,almost,5,82300,25.7228,24.987,1.21915
merge_hybrid,almost,5,82400,25.0128,24.792,0.354313
merge_hybrid,almost,5,82500,24.947,24.868,0.127013
merge_hybrid,almost,5,82600,32.4768,34.267,3.72144
merge_hybrid,almost,5,82700,24.8682,24.631,0.49011
merge_hybrid,almost,5,82800,25.1494,24.818,0.684099
merge_hybrid,almost,5,82900,25.3108,25.465,0.370303
merge_hybrid,almost,5,83000,25.9534,26.214,0.81401
merge_hybrid,almost,5,83100,25.1484,25.15,0.19219
merge_hybrid,almost,5,83200,25.4412,25.52,0.385507
merge_hybrid,almost,5,83300,25.2554,25.242,0.256872
merge_hybrid,almost,5,83400,26.2204,25.552,1.2999
merge_hybrid,almost,5,83500,30.8662,30.189,3.30786
merge_hybrid,almost,5,83600,26.6834,26.141,1.13302
merge_hybrid,almost,5,83700,25.6542,25.617,0.323691
merge_hybrid,almost,5,83800,26.3002,26.493,0.77238
merge_hybrid,almost,5,83900,25.6276,25.523,0.313305
merge_hybrid,almost,5,84000,25.5826,25.416,0.652031
merge_hybrid,almost,5,84100,30.227,31.074,3.22023
merge_hybrid,almost,5,84200,25.7394,25.343,0.815688
merge_hybrid,almost,5,84300,25.579,25.577,0.303157
merge_hybrid,almost,5,84400,27.5392,26.348,2.42981
merge_hybrid,almost,5,84500,30.8914,32.155,3.55428
merge_hybrid,almost,5,84600,26.43,26.284,0.294555
merge_hybrid,almost,5,84700,27.4124,26.721,1.90405
merge_hybrid,almost,5,84800,27.373,27.827,0.728123
merge_hybrid,almost,5,84900,28.9432,27.745,2.47366
merge_hybrid,almost,5,85000,26.129,26.319,0.485079
merge_hybrid,almost,5,85100,-498.779,27.716,1054.69
merge_hybrid,almost,5,85200,30.4986,27.303,4.51385
merge_hybrid,almost,5,85300,25.8974,25.853,0.158034
merge_hybrid,almost,5,85400,26.6992,26.934,0.480541
merge_hybrid,almost,5,85500,27.263,27.224,0.664642
merge_hybrid,almost,5,85600,26.6528,26.193,0.718119
merge_hybrid,almost,5,85700,26.6606,26.653,0.262772
merge_hybrid,almost,5,85800,32.6322,31.915,3.12426
merge_hybrid,almost,5,85900,26.6796,26.543,0.23229
merge_hybrid,almost,5,86000,27.2486,27.376,0.421437
merge_hybrid,almost,5,86100,27.2192,27.154,0.42582
merge_hybrid,almost,5,86200,27.1624,26.566,0.815902
merge_hybrid,almost,5,86300,29.8602,30.237,0.781247
merge_hybrid,almost,5,86400,26.8132,26.432,0.599173
merge_hybrid,almost,5,86500,26.4774,26.459,0.118936
merge_hybrid,almost,5,86600,27.0814,27.22,0.50441
merge_hybrid,almost,5,86700,27.0776,26.888,0.454345
merge_hybrid,almost,5,86800,27.3392,27.261,0.444324
merge_hybrid,almost,5,86900,28.6904,27.137,2.25546
merge_hybrid,almost,5,87000,26.8404,26.86,0.113727
merge_hybrid,almost,5,87100,27.5898,27.493,0.642469
merge_hybrid,almost,5,87200,26.989,26.853,0.292238
merge_hybrid,almost,5,87300,27.1424,27.253,0.437812
merge_hybrid,almost,5,87400,26.7158,26.589,0.330965
merge_hybrid,almost,5,87500,26.8808,26.862,0.189072
merge_hybrid,almost,5,87600,26.927,26.853,0.375854
merge_hybrid,almost,5,87700,27.2162,27.298,0.227203
merge_hybrid,almost,5,87800,27.4542,27.336,0.377473
merge_hybrid,almost,5,87900,27.9526,27.777,0.424766
merge_hybrid,almost,5,88000,27.325,27.273,0.0822897
merge_hybrid,almost,5,88100,27.588,27.463,0.33985
merge_hybrid,almost,5,88200,31.7192,31.76,0.591629
merge_hybrid,almost,5,88300,27.6766,27.348,0.640615
merge_hybrid,almost,5,88400,27.4886,27.44,0.13551
merge_hybrid,almost,5,88500,28.2636,28.023,0.891042
merge_hybrid,almost,5,88600,27.9994,28.184,0.574936
merge_hybrid,almost,5,88700,27.8974,27.849,0.318296
merge_hybrid,almost,5,88800,27.1752,27.13,0.0900564
merge_hybrid,almost,5,88900,28.319,27.955,0.77805
merge_hybrid,almost,5,89000,28.5006,28.38,0.749345
